epoch,loss,recall@20,ndcg@20
1,1.3172856330871583,0.18393629001717238,0.1884449636160441
2,1.3130744616190593,0.1903953448512271,0.19637196917857036
3,1.3100007057189942,0.1917430984048631,0.20082581498234792
4,1.308424464861552,0.19823419064595535,0.20975838864196705
5,1.3079850832621256,0.2077811991929639,0.2216728708469457
6,1.3072187582651773,0.2082193305060952,0.2269461572206783
7,1.3066624879837037,0.20657225535902005,0.23064461431645056
8,1.3055735111236573,0.21689801293477762,0.2355119720864417
9,1.3056171894073487,0.21940865507041976,0.2370883856420229
10,1.3043694098790486,0.22043582234758702,0.24180791903504445
11,1.3056862195332846,0.22501194067370536,0.24677780758896556
12,1.3044828732808431,0.2238105725973373,0.24981320431949616
13,1.3046470959981282,0.2258046202163849,0.25166248722409534
14,1.3036648909250894,0.22993755672432145,0.2546039022918236
15,1.3039660135904947,0.2227436534054181,0.25419609231616086
