epoch,loss,recall@20,ndcg@20
1,0.6938163317166842,0.31566291306732475,0.3006131729133515
2,0.6932150849274227,0.27187335540276697,0.2277557862505517
3,0.6892514058521816,0.2603706873192166,0.2156797895909809
4,0.6749149092606136,0.2603706873192166,0.21370791338100495
5,0.6428738066128322,0.2603706873192166,0.21286981716672698
6,0.5969936166490827,0.2603706873192166,0.213944773052934
7,0.5493211235318866,0.2603706873192166,0.21275670792959667
8,0.5049157845122474,0.2603706873192166,0.2127428323317562
9,0.4765757428748267,0.2603706873192166,0.21276406791934896
10,0.4608558634916941,0.2603706873192166,0.21271946467943398
11,0.44166778524716693,0.2603706873192166,0.2127383739500679
12,0.43555984099706013,0.2603706873192166,0.21274139182312332
13,0.4255239983399709,0.2603706873192166,0.21283780877082328
14,0.42673269311587014,0.2603706873192166,0.2114305446619796
15,0.42583336035410563,0.2603706873192166,0.2114305446619796
