epoch,loss,recall@20,ndcg@20
1,0.6938068775030283,0.32113580129021285,0.29821121356565017
2,0.6932285044874463,0.27747956455309386,0.24399891423746936
3,0.6892380544117519,0.2603706873192166,0.2188307241879877
4,0.6747978542532239,0.2603706873192166,0.21641556568238612
5,0.6432562172412872,0.2603706873192166,0.21378536158952688
6,0.599839095558439,0.2603706873192166,0.2127093913354682
7,0.5506332218647003,0.2603706873192166,0.2126753525132331
8,0.5080726146697998,0.2603706873192166,0.21276689927182368
9,0.47968457852091106,0.2603706873192166,0.21287401928219915
10,0.45268453160921734,0.2603706873192166,0.21287401928219915
11,0.44228909015655515,0.2603706873192166,0.21283133499079823
12,0.43475234707196553,0.2603706873192166,0.21294314872220607
13,0.4287935972213745,0.2603706873192166,0.2125824621194164
14,0.4326394597689311,0.2603706873192166,0.21273757644348865
15,0.42576062083244326,0.2603706873192166,0.2126836839290264
