epoch,loss,recall@20,ndcg@20
1,0.6938291629155476,0.3029651524945642,0.2884570255501078
2,0.6930810729662578,0.26765130947483873,0.22232971700963308
3,0.6874030590057373,0.2603706873192166,0.2162234869781517
4,0.6675166090329488,0.2603706873192166,0.21226462133707244
5,0.6277207732200623,0.2603706873192166,0.2123426249310819
6,0.5765413165092468,0.2603706873192166,0.2122077932468317
7,0.5280826568603516,0.2603706873192166,0.21220273473886841
8,0.48866111040115356,0.2603706873192166,0.2122133525526485
9,0.4624715288480123,0.2603706873192166,0.21223001246065773
10,0.4534240206082662,0.2603706873192166,0.2122133525526485
11,0.43630099097887676,0.2603706873192166,0.2122133525526485
12,0.4344111998875936,0.2603706873192166,0.2122133525526485
13,0.42189413905143736,0.2603706873192166,0.2122133525526485
14,0.4195564826329549,0.2603706873192166,0.212243776334266
15,0.4230159838994344,0.2603706873192166,0.212342258958268
