epoch,loss,recall@20,ndcg@20
1,0.6933458884557088,0.12673047214223684,0.14861265709154942
2,0.691530418395996,0.27797719600660775,0.31935769313668133
3,0.6897241989771525,0.47297165008194403,0.4929883584254792
4,0.6872276425361633,0.390574620640797,0.4054884778324502
5,0.6826737364133199,0.3367464349376113,0.33701960705485007
6,0.6746232310930887,0.31295744206773607,0.31280257043853404
7,0.6654604355494181,0.2973137899682016,0.29559706335298463
8,0.6619756579399109,0.2937287957140897,0.2914578403225865
9,0.6673791249593098,0.2947753643415407,0.28420343551734845
10,0.6721962213516235,0.29912384919002555,0.2895274503969316
11,0.6749706506729126,0.30649417331034956,0.28454568233036476
12,0.6693137288093567,0.3191641561053325,0.28105065450052874
13,0.6670194745063782,0.3157640839552604,0.290120553246258
14,0.6586592157681783,0.31934720508249903,0.29746183452022523
15,0.6554862221082052,0.33183566107095525,0.29947682041912743
